amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
,,双鸭山市,,,,,,,,,,,,,,,,黑龙江省,,,,,,,,0
,,聊城市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
,,遵义市,,,,,,,,,,,,,,,,贵州省,,,,,,,,0
,,吉安市,,,,,,,,,,,,,,,,江西省,,,,,,,,0
,,遵义市,,,,,,,,,,,,,,,,贵州省,,,,,,,,0
,,嘉兴市,,,,,,,,,,,,,,,,浙江省,,,,,,,,1
,,上海市,,,,,,,,,,,,,,,,上海市,,,,,,,,0
,,潍坊市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
,,锦州市,,,,,,,,,,,,,,,,辽宁省,,,,,,,,0
,,楚雄彝族自治州,,,,,,,,,,,,,,,,云南省,,,,,,,,0
,,南京市,,,,,,,,,,,,,,,,江苏省,,,,,,,,0
,,宁波市,,,,,,,,,,,,,,,,浙江省,,,,,,,,1
,,齐齐哈尔市,,,,,,,,,,,,,,,,黑龙江省,,,,,,,,0
,,南充市,,,,,,,,,,,,,,,,四川省,,,,,,,,0
,,渭南市,,,,,,,,,,,,,,,,陕西省,,,,,,,,0
,,黔东南苗族侗族自治州,,,,,,,,,,,,,,,,贵州省,,,,,,,,0
,,惠州市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
,,德阳市,,,,,,,,,,,,,,,,四川省,,,,,,,,0
,,德阳市,,,,,,,,,,,,,,,,四川省,,,,,,,,0
,,四平市,,,,,,,,,,,,,,,,吉林省,,,,,,,,0
,,贵港市,,,,,,,,,,,,,,,,广西壮族自治区,,,,,,,,0
,,益阳市,,,,,,,,,,,,,,,,湖南省,,,,,,,,0
,,深圳市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
,,信阳市,,,,,,,,,,,,,,,,河南省,,,,,,,,0
,,晋中市,,,,,,,,,,,,,,,,山西省,,,,,,,,0
,,兰州市,,,,,,,,,,,,,,,,甘肃省,,,,,,,,0
,,遂宁市,,,,,,,,,,,,,,,,四川省,,,,,,,,0
,,保定市,,,,,,,,,,,,,,,,河北省,,,,,,,,0
,,黄冈市,,,,,,,,,,,,,,,,湖北省,,,,,,,,0
,,齐齐哈尔市,,,,,,,,,,,,,,,,黑龙江省,,,,,,,,0
,,四平市,,,,,,,,,,,,,,,,吉林省,,,,,,,,0
,,湛江市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
,,昆明市,,,,,,,,,,,,,,,,云南省,,,,,,,,0
,,陇南市,,,,,,,,,,,,,,,,甘肃省,,,,,,,,0
,,天津市,,,,,,,,,,,,,,,,天津市,,,,,,,,1
,,湖州市,,,,,,,,,,,,,,,,浙江省,,,,,,,,0
,,深圳市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
,,长沙市,,,,,,,,,,,,,,,,湖南省,,,,,,,,0
,,牡丹江市,,,,,,,,,,,,,,,,黑龙江省,,,,,,,,0
,,抚州市,,,,,,,,,,,,,,,,江西省,,,,,,,,0
,,苏州市,,,,,,,,,,,,,,,,江苏省,,,,,,,,1
,,济南市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
,,保定市,,,,,,,,,,,,,,,,河北省,,,,,,,,0
