amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
100000,103,杭州市,赵一鸣零食店,Z,90,APP,4,22.8,M,汉,2976,4,01,FATHER,FATHER,2,77.089,浙江省,CONSUME,01,,30.245987519185677,119.94727921918549,ANDROID,,0
100000,103,清远市,英德市横石塘镇中心小学,Z,90,APP,4,34.1,F,汉,608,3,01,MATE,SIBLING,1,86.416,广东省,CONSUME,01,,24.337835015190972,113.37495307074653,ANDROID,,0
100000,104,昆明市,昆明米米一服裝店,H,54,XCX,2,42.0,F,彝,1693,3,,FATHER,FRIENDS,3,70,云南省,CONSUME,02,,25.03605853853997,102.6729102389913,ANDROID,,0
100000,105,扬州市,扬州市德诚服装机械有限公司,C,24,APP,2,46.8,M,汉,110,2,,MATE,COLLEAGUE,1,70,江苏省,CONSUME,04,,32.37109091742768,119.4090716485499,ANDROID,,0
100000,105,阜阳市,李骏成个人工作室,Z,90,XCX,3,23.5,M,回,2497,4,01,FATHER,MOTHER,2,70,安徽省,CONSUME,01,,32.8976629379289,115.83486758259211,ANDROID,,0
100000,,宣城市,富强塑粉,Z,90,APP,2,37.9,M,汉,5871,4,01,MATE,SIBLING,1,96.24,安徽省,CONSUME,01,,28.617792201731328,121.52427437381766,ANDROID,,0
100000,,哈尔滨市,顺丰快递有限公司,F,17,XCX,3,23.6,M,汉,2438,4,,MATE,RELATIVES,2,70,黑龙江省,CONSUME,02,,45.760201,126.599619,IOS,,0
100000,,铜川市,陕西东铭车辆系统股份有限公司,C,24,APP,4,24.7,M,汉,670,2,01,FATHER,MOTHER,2,70,陕西省,CONSUME,01,,34.856013,108.960196,ANDROID,,0
100000,105,绵阳市,成都市飞宇门窗有限公司,C,24,APP,2,40.7,M,汉,3688,4,01,MATE,COLLEAGUE,1,70,四川省,CONSUME,01,,30.643287,103.865081,ANDROID,,0
100000,103,普洱市,普洱市政务服务中心,S,11,APP,3,34.7,F,汉,6908,2,,MOTHER,FATHER,1,70,云南省,CONSUME,01,,22.804548,100.986135,ANDROID,,0
